-250.3063654,21.628825210660235
-250.2443786,21.61868334438632
-250.1823918,21.608541478112393
-250.120405,21.59839961183847
-250.0565125,21.588325700101386
-249.99262,21.578251788364298
-249.9287275,21.568177876627214
-249.8628577,21.558096577290385
-249.7969879,21.548015277953553
-249.7311182,21.53793397861672
-249.6632212,21.52776134610904
-249.5953243,21.517588713601352
-249.5274274,21.50741608109367
-249.4577969,21.497104295931774
-249.3881664,21.48679251076988
-249.3185359,21.47648072560799
-249.2489038,21.466178812574224
-249.1792718,21.45587689954046
-249.1096398,21.445574986506696
-249.0416958,21.435424699262967
-248.9737518,21.42527441201924
-248.9058078,21.415124124775517
-248.8398316,21.405073653961445
-248.7738555,21.395023183147373
-248.7078793,21.384972712333298
-248.6438538,21.374941191448247
-248.5798284,21.364909670563197
-248.515803,21.354878149678147
-248.4536971,21.344795167654368
-248.3915912,21.334712185630586
-248.3294854,21.324629203606808
-246.3080019,20.967716747349737
-246.2459888,20.957731987127314
-246.1839757,20.947747226904887
-246.1219626,20.937762466682457
-246.0580447,20.927844137871727
-245.9941267,20.91792580906099
-245.9302088,20.908007480250255
-245.8643152,20.898081661453876
-245.7984215,20.88815584265749
-245.7325279,20.878230023861107
-245.6646075,20.868214080357784
-245.5966871,20.85819813685446
-245.5287667,20.848182193351136
-245.4591129,20.838029220756297
-245.389459,20.827876248161452
-245.3198052,20.81772327556661
-245.2501502,20.807580215171424
-245.1804952,20.797437154776237
-245.1108402,20.78729409438105
-245.0428735,20.777300686620126
-244.9749069,20.767307278859207
-244.9069402,20.757313871098283
-244.8409415,20.747419287606075
-244.7749429,20.737524704113863
-244.7089442,20.72763012062165
-244.6448957,20.71775482318924
-244.5808472,20.707879525756827
-244.5167987,20.698004228324415
-244.4546686,20.688078950150935
-244.3925385,20.67815367197746
-244.3304084,20.66822839380398
-242.3096348,20.317244300410657
-242.2475958,20.30741686653559
-242.1855569,20.297589432660516
-242.123518,20.287761998785445
-242.0595754,20.277999501436035
-241.9956328,20.26823700408662
-241.9316902,20.258474506737212
-241.8657728,20.248704317399188
-241.7998554,20.238934128061164
-241.733938,20.229163938723136
-241.6659946,20.219304882028645
-241.5980512,20.209445825334154
-241.5301078,20.199586768639666
-241.4604309,20.189592780349813
-241.390754,20.179598792059956
-241.3210771,20.1696048
-241.2513989,20.15962069639515
-241.1817207,20.149636589020208
-241.1120425,20.139652481645264
-241.0440534,20.129816113844047
-240.9760643,20.119979746042826
-240.9080752,20.11014337824161
-240.8420545,20.100404880757857
-240.7760338,20.090666383274108
-240.7100131,20.080927885790356
-240.645942,20.071208995133947
-240.5818708,20.06149010447754
-240.5177997,20.05177121382113
-240.4556459,20.042003860325824
-240.3934921,20.032236506830515
-240.3313383,20.02246915
-238.311264,19.677407889859303
-238.2491995,19.66773797116655
-238.1871351,19.65806805247379
-238.1250707,19.648398133781036
-238.0611034,19.63879159516466
-237.997136,19.62918505654828
-237.9331687,19.619578517931906
-237.8672278,19.60996412493709
-237.8012869,19.600349731942266
-237.735346,19.59073533894745
-237.6673798,19.581033340802538
-237.5994137,19.571331342657622
-237.5314476,19.561629344512703
-237.4617485,19.551794604233876
-237.3920495,19.54195986395505
-237.3223505,19.532125123676224
-237.2526502,19.522300261824622
-237.18295,19.512475399973013
-237.1132497,19.502650538121408
-237.0452378,19.492971290585473
-236.9772259,19.483292043049534
-236.9092141,19.473612795513596
-236.8431705,19.46403037302162
-236.7771268,19.45444795052964
-236.7110832,19.44486552803766
-236.6469925,19.435303629546855
-236.5829017,19.42574173105605
-236.5188109,19.41617983256524
-236.4566323,19.406570361078263
-236.3944538,19.396960889591277
-236.3322752,19.387351418104295
-234.3128994,19.044356625973958
-234.2508098,19.034845401039775
-234.1887202,19.02533417610559
-234.1266306,19.01582295117141
-234.0626389,19.00637355886544
-233.9986473,18.99692416655947
-233.9346557,18.987474774253503
-233.8686915,18.97801732462519
-233.8027273,18.96855987499687
-233.7367631,18.959102425368553
-233.6687744,18.949558616073315
-233.6007856,18.940014806778077
-233.5327968,18.93047099748284
-233.4630751,18.920796553386452
-233.3933534,18.91112210929006
-233.3236317,18.901447665193665
-233.2539088,18.891783108452312
-233.184186,18.882118551710956
-233.1144631,18.872453994969597
-233.0464305,18.86293327708141
-232.978398,18.853412559193224
-232.9103654,18.843891841305037
-232.8443017,18.834467028113608
-232.7782381,18.82504221492218
-232.7121744,18.81561740173075
-232.6480587,18.806212802204683
-232.5839429,18.796808202678612
-232.5198271,18.787403603152544
-232.4576263,18.77795353580627
-232.3954255,18.768503468459993
-232.3332247,18.759053401113714
-230.3145211,18.425858037574304
-230.252407,18.416504747069286
-230.1902928,18.40715145656426
-230.1281787,18.397798166059243
-230.0641632,18.38850512747169
-230.0001477,18.37921208888413
-229.9361322,18.369919050296577
-229.8701453,18.360617770007693
-229.8041584,18.35131648971881
-229.7381715,18.342015209429917
-229.6701607,18.332628809408927
-229.6021499,18.323242409387937
-229.5341391,18.313856009366948
-229.4643951,18.304341052432335
-229.3946512,18.294826095497722
-229.3249072,18.285311138563106
-229.2551619,18.275806018810915
-229.1854165,18.266300899058717
-229.1156712,18.256795779306522
-229.047618,18.24743274041845
-228.9795649,18.238069701530378
-228.9115118,18.228706662642303
-228.8454264,18.21943834359581
-228.779341,18.210170024549317
-228.7132556,18.200901705502826
-228.6491191,18.191654172391488
-228.5849827,18.18240663928015
-228.5208462,18.17315910616881
-228.4586226,18.163867480267896
-228.396399,18.154575854366975
-228.3341754,18.145284228466057
-226.316139,17.81799557
-226.2540003,17.808800341711574
