Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Directional Deformation (mm)
8582	-160.8111725	8.995991707	97.57131958	-2.919375198e-003
8583	-154.1115112	8.17363739	93.53168488	-3.439900698e-003
8584	-140.1032562	8.14464283	112.9955902	-3.352635773e-003
8585	-133.8939667	7.348093033	108.0643387	-3.806620603e-003
8586	-141.1180573	7.373895645	98.9020462	-3.857596545e-003
8587	-109.267952	4.560185432	88.8598175	-4.207801074e-003
8588	-134.6270905	6.616178513	94.42523193	-4.245051183e-003
8589	-132.0740967	3.893651247	7.495765209	-4.130994435e-003
8590	-147.3569183	7.381155491	89.48352051	-3.922993783e-003
8591	-159.7304077	8.160405159	83.29682159	-3.497563768e-003
8592	-152.8521881	7.384453773	79.80683136	-3.985552117e-003
8593	-145.8641663	6.641282558	76.49964142	-4.40393528e-003
8594	-155.7469177	5.84278965	8.556164742	-4.852835089e-003
8595	-188.6843109	9.857949257	52.90810013	-2.438615076e-003
8596	-177.0965271	8.203656197	35.22145844	-3.548366018e-003
8597	-169.097702	7.457315922	37.33930969	-4.044707865e-003
8598	-140.0282898	4.513203144	7.936527252	-4.771260545e-003
8599	-147.8321533	5.155924797	8.301487923	-4.978235345e-003
8600	-157.7458649	7.366603374	69.18531036	-4.050087184e-003
8601	-160.7389984	6.634100437	35.58590698	-4.546000622e-003
8602	-159.923584	7.345685005	63.41534424	-4.081538413e-003
8603	-156.6088409	6.577443123	48.76989365	-4.566630349e-003
8604	-152.7585907	6.61153841	60.73819733	-4.51796269e-003
8605	-149.0822296	5.86125946	46.57817078	-4.895418417e-003
8606	-146.9253693	5.175681114	20.13540649	-5.026360042e-003
8607	-130.6732483	3.933463573	23.74389648	-4.299172666e-003
8608	-138.871933	4.507046223	19.07663345	-4.828297067e-003
8609	-145.4693756	5.904575825	58.18501282	-4.846530966e-003
8610	-145.0638275	5.205655098	32.46573639	-5.041140597e-003
8611	-121.1878204	3.851313591	51.62262726	-4.150165245e-003
8612	-129.899826	3.964018583	29.53613091	-4.400058184e-003
8613	-83.09586334	1.2796278	37.87142563	1.266492717e-002
8614	-101.9669495	3.453013659	74.55416107	-2.708289074e-003
8615	-99.56770325	2.963721514	65.78129578	-1.282726182e-003
8616	-113.6847534	3.250895977	48.19810486	-2.822569804e-003
8617	-121.1709824	3.531552553	39.34978867	-3.68754263e-003
8618	-122.2280579	3.389108419	28.14132881	-3.317208262e-003
8619	-114.517601	2.864634514	27.91745949	-1.606694539e-003
8620	-85.62581635	1.25926137	30.59435654	1.278699748e-002
8621	-79.70674133	0.9124564528	26.4440403	1.883204281e-002
8622	-92.56463623	1.666288614	33.55547333	7.227770984e-003
8623	-47.95754242	8.966269493	181.593811	-2.855960745e-003
8624	-49.93128204	9.83861351	189.3149414	-2.317701001e-003
8625	-47.98988724	5.078550816	139.1009827	-4.625990521e-003
8626	139.9396515	5.232645512	-51.07853317	-4.222135525e-003
8627	-91.93893433	6.628807545	-136.4993286	-3.800850129e-003
8628	87.45263672	5.901648045	-129.956192	-4.033694975e-003
8629	132.4669037	8.993497849	-133.5072021	-2.641307656e-003
8630	-24.54470444	-0.3076270223	46.62992096	5.438107252e-002
8631	121.3863754	7.370604038	-122.269104	-3.498049919e-003
8632	126.9283371	8.162083626	-127.8563385	-3.094278974e-003
8633	51.15932465	4.500430107	-130.4180603	-3.976121545e-003
8634	147.2025604	5.892682552	-53.25941467	-4.147371743e-003
8635	154.5576324	6.598054886	-55.57878494	-3.912137356e-003
8636	162.0102844	7.351272106	-58.0457077	-3.564981511e-003
8637	83.23588562	5.244838238	-123.7200012	-4.061392974e-003
8638	134.2806091	4.495922565	-39.73750305	-4.093025345e-003
8639	56.64138412	3.949753046	-120.3665543	-3.368988167e-003
8640	108.1040497	6.574959278	-123.3273697	-3.839023178e-003
8641	102.8036957	5.812699795	-116.8600235	-4.039576277e-003
8642	105.9067993	3.378857851	-66.92876434	-2.428606851e-003
8643	172.8717499	12.65952015	-135.4039307	-7.675241213e-004
8644	160.829895	8.980333328	-97.25874329	-2.651562216e-003
8645	154.516861	9.001807213	-107.3560104	-2.634096425e-003
8646	147.8082886	9.022922516	-116.7367859	-2.620246494e-003
8647	134.6053772	8.184042931	-120.0682831	-3.078616457e-003
8648	141.5124969	8.188381195	-111.9125366	-3.074667882e-003
8649	147.9122314	8.170532227	-103.0030212	-3.086744109e-003
8650	144.7639771	8.181983948	-107.5693893	-3.078384325e-003
8651	128.7675934	7.382943153	-114.6583405	-3.488171846e-003
8652	164.9294739	8.143222809	-72.04316711	-3.130577039e-003
8653	157.6246948	7.349630833	-69.03144836	-3.547871485e-003
8654	125.8983078	3.966492653	-43.64210892	-3.634882392e-003
8655	132.8479309	4.62841177	-49.25519562	-4.099635407e-003
8656	122.8347473	6.621676922	-109.4142151	-3.818755737e-003
8657	115.9116135	6.632464886	-116.8851929	-3.817901714e-003
8658	152.6883545	7.361583233	-79.61807251	-3.525560955e-003
8659	135.5305481	5.194059849	-60.73199844	-4.170901142e-003
8660	145.4902649	6.59820652	-76.22451782	-3.868131433e-003
8661	138.2953033	5.873971462	-72.89714813	-4.085092805e-003
8662	123.3439178	4.497254848	-66.34227753	-3.906735219e-003
8663	126.3391647	5.184817791	-77.86483002	-4.085960798e-003
8664	140.3460999	6.609740734	-85.56277466	-3.851966932e-003
8665	133.3949432	5.879053116	-81.62831116	-4.064272624e-003
8666	131.7640991	6.603729725	-98.15892029	-3.840349615e-003
8667	110.5541916	5.924492836	-111.330162	-4.026317503e-003
8668	124.9779358	5.84965229	-93.46056366	-4.048836883e-003
8669	108.8283005	5.245983124	-101.9571762	-4.053088371e-003
8670	117.1689835	5.957077503	-104.8916092	-4.019602668e-003
8671	103.7757568	5.220747948	-106.6818771	-4.049712792e-003
8672	114.56884	4.549414635	-81.68102264	-3.831472015e-003
8673	104.9605713	3.881409168	-80.25041199	-3.214077093e-003
8674	66.88779449	3.952583551	-115.031723	-3.300138749e-003
8675	93.67495728	4.491871357	-104.0247803	-3.76920565e-003
8676	53.10393524	2.914252758	-106.0543213	-9.717624635e-004
8677	70.36934662	4.569627762	-122.134346	-3.881209996e-003
8678	79.22933197	4.658537865	-117.9106979	-3.883193014e-003
8679	60.43425369	2.895676136	-101.7356796	-8.635618724e-004
8680	63.7205658	3.398600101	-108.1877213	-2.303594258e-003
8681	88.52291107	3.826906681	-97.10585022	-3.087025136e-003
8682	79.93235779	3.880203724	-105.1829071	-3.154601436e-003
8683	77.50332642	3.16326499	-94.51677704	-1.722771558e-003
8684	73.3791275	2.59210372	-86.91439819	2.572740486e-004
8685	88.89102173	1.3603127	-26.83853531	8.720726706e-003
8686	77.44889069	1.743798733	-62.98791504	5.5265259e-003
8687	79.70529175	1.486561775	-52.07123947	7.853915915e-003
8688	67.12819672	0.6193264723	-38.97451782	2.125266381e-002
8689	61.10567856	2.019840479	-84.84848785	3.63313593e-003
8690	56.85199356	1.571622372	-78.29612732	7.531479001e-003
8691	40.61036682	0.7439982295	-69.37510681	1.94376763e-002
8692	40.05695724	9.59295854e-002	-50.85721207	3.611304983e-002
8693	-63.62031937	6.555396557	-150.9305267	-4.05673543e-003
8694	-101.8883209	5.841666222	-118.0895691	-3.960514907e-003
8695	-31.07442093	6.561218739	160.8799438	-4.311107099e-003
8696	-185.5504303	8.955114365	28.42853355	-3.032597015e-003
8697	-178.1566315	8.095962524	22.05784035	-3.606288927e-003
8698	-194.8616486	9.804574966	15.58635235	-2.456337214e-003
8699	-203.3227539	10.71881008	8.814552307	-1.879355288e-003
8700	-29.45825005	5.822392464	152.9412994	-4.632701166e-003
8701	89.47888184	1.211429954	9.680119514	1.066573057e-002
8702	81.68252563	0.830542624	9.662213326	1.688703895e-002
8703	73.88634491	0.4807433486	8.964651108	2.460005879e-002
8704	66.23833466	0.1700618267	7.955341339	3.357199579e-002
8705	-60.84661865	5.84296751	-143.6266785	-4.262986593e-003
8706	-55.33805466	4.538794041	-129.2218628	-3.973506857e-003
8707	-58.0591011	5.165493965	-136.330246	-4.264644813e-003
8708	-87.43471527	5.904015541	-130.0001678	-3.992391285e-003
8709	-84.02355957	5.193672657	-122.4564743	-3.991120029e-003
8710	50.48473358	-0.3723100126	-1.186823726	5.626299232e-002
8711	-26.22654152	-7.936453819e-002	53.74833298	4.460172728e-002
8712	-113.5467377	5.890562534	-107.7258835	-3.991542384e-003
8713	-117.1498032	5.890733242	-103.7990799	-4.019395914e-003
8714	35.7422905	-0.1778529733	-44.20475769	4.644291848e-002
8715	-174.9237823	14.68247604	-157.1934357	-4.696394171e-005
8716	-15.87645531	-0.3575725555	48.47371292	5.675829574e-002
8717	-7.265603542	-0.4235055447	48.14476395	6.028081477e-002
8718	-163.5959015	12.64923859	-146.3530426	-7.65998906e-004
8719	-162.4378662	11.67494678	-135.5819397	-1.224787906e-003
8720	-169.2803955	13.65235424	-151.7968903	-3.658783971e-004
8721	-174.1165161	13.64330292	-146.1159363	-3.73761286e-004
8722	-179.9066315	14.67505169	-151.379303	-5.194549522e-005
8723	14.44647598	14.68212414	234.730011	-6.203075463e-005
8724	-202.1014709	14.6741991	-120.1419983	-7.491844008e-005
8725	-16.08933067	-0.5433016419	41.13425827	6.699070334e-002
8726	-163.9335022	6.571794033	-3.292660475	-4.465609323e-003
8727	-171.8508148	7.330880642	-3.531989098	-4.030618351e-003
8728	-179.7412109	8.123042107	-3.785025358	-3.523570718e-003
8729	-187.4823608	8.961458206	-10.47544765	-2.955708886e-003
8730	-154.0818481	5.838611126	-23.9677372	-4.611110315e-003
8731	-162.074646	6.575008392	-25.0620575	-4.331204575e-003
8732	-170.0062256	7.344055176	-26.25318146	-3.918772563e-003
8733	-203.5497131	10.72401905	1.898681402	-1.868336345e-003
8734	-233.7188416	14.64642143	23.60639572	-7.978745998e-005
8735	-234.3649139	14.64679813	16.00516701	-8.439186058e-005
8736	-234.7715302	14.64808273	8.361006737	-8.789511048e-005
8737	-234.9537964	14.65269375	0.6751386523	-8.76152917e-005
8738	-226.8737946	13.64263248	-13.86959934	-4.14949347e-004
8739	-233.2915497	14.68039131	-29.59482574	-6.329509051e-005
8740	-207.8819275	11.66620064	-39.0253334	-1.299790922e-003
8741	-230.9663086	14.68261242	-44.30750275	-5.702137787e-005
8742	-223.3262939	13.64820004	-42.53186035	-3.936062567e-004
8743	-44.08154297	7.316136837	165.9829102	-3.872942412e-003
8744	3.674765587	1.393129468	-93.39924622	9.084440768e-003
8745	-126.4114227	3.472284555	6.577653408	-3.334035398e-003
8746	-138.332016	4.496819019	-21.85737228	-4.492630716e-003
8747	-209.4722137	14.68498802	-106.9500122	-7.216136146e-005
8748	-229.4958191	14.68600655	-51.4990654	-5.474745922e-005
8749	-202.7779999	13.65197563	-102.8489456	-4.016177845e-004
8750	-225.9009705	14.6951704	-65.73695374	-5.22137525e-005
8751	-218.5585632	13.66832447	-63.13689804	-3.806120949e-004
8752	-221.4004364	14.70149422	-79.72831726	-5.575930481e-005
8753	-214.2247925	13.66817379	-76.55931091	-3.84706771e-004
8754	-129.9870453	6.59705019	-100.3838272	-3.878210904e-003
8755	-136.1368561	7.356893063	-105.3712234	-3.548664739e-003
8756	-142.2288513	8.144368172	-110.3037415	-3.143623937e-003
8757	-148.42836	8.97128582	-115.1643906	-2.688318258e-003
8758	-193.8585815	14.6674633	-132.9449005	-7.123597607e-005
8759	-211.1133423	12.66191673	-60.48487091	-7.988386787e-004
8760	-207.0110626	12.66841602	-73.46057892	-7.963428507e-004
8761	-195.6746063	13.64161587	-115.6372223	-4.039429477e-004
8762	-183.3630829	13.63803482	-134.2607574	-3.892953973e-004
8763	-187.6602936	13.63384438	-128.1284485	-3.990959085e-004
8764	-181.4536285	12.63480854	-123.3160324	-8.007472497e-004
8765	-189.1927948	12.64245224	-111.1986389	-8.08828685e-004
8766	-149.2792969	7.368870735	-85.9883728	-3.639742034e-003
8767	-149.5564117	8.152899742	-100.2932739	-3.178530606e-003
8768	-156.0289917	8.159838676	-90.02851868	-3.214916214e-003
8769	-166.0401154	9.844245911	-103.844574	-2.239897614e-003
8770	-200.1739502	10.73277092	-37.37846375	-1.816250617e-003
8771	-177.9074554	8.146249771	-27.41342926	-3.428279422e-003
8772	-186.4199982	8.963953972	-22.7091198	-2.923545195e-003
8773	-192.4741974	9.836156845	-35.75405502	-2.35060649e-003
8774	-184.7457123	8.975988388	-34.34117508	-2.886670409e-003
8775	-173.3230896	8.154533386	-48.89472961	-3.352150088e-003
8776	-165.7640686	8.985884666	-88.6975174	-2.758417744e-003
8777	-179.3473358	10.74751568	-96.71075439	-1.757186488e-003
8778	-172.5606384	9.847587585	-92.66903687	-2.260242123e-003
8779	-170.3135986	8.177449226	-59.20447159	-3.304753685e-003
8780	-162.7626801	7.369338036	-56.46467209	-3.778478364e-003
8781	-161.0313873	7.374186516	-61.36636353	-3.755865619e-003
8782	-142.4790344	6.606764317	-81.8981781	-3.988805693e-003
8783	-140.4151306	5.879628181	-68.86942291	-4.280559719e-003
8784	-135.6340485	5.876118183	-77.78504944	-4.214994144e-003
8785	-128.9853363	5.187145233	-73.45375824	-4.260275047e-003
8786	-153.5502167	6.597975731	-58.30194855	-4.143305123e-003
8787	-144.341156	5.865125179	-59.784729	-4.349136259e-003
8788	-143.4476624	5.213769436	-39.35403824	-4.569011275e-003
8789	-150.8177948	5.910165787	-42.66634369	-4.470926709e-003
8790	-137.915741	5.242619514	-56.62442017	-4.414001014e-003
8791	-131.7748566	4.544738293	-49.16106415	-4.269698169e-003
8792	-132.3701172	4.733269691	-54.03945541	-4.315324593e-003
8793	-132.7041779	3.927130938	-2.584288359	-4.080210812e-003
8794	-118.9831848	2.943087101	3.405279875	-1.660221722e-003
8795	-105.5244827	2.082301378	-4.079267025	3.118040273e-003
8796	-50.11721039	-0.2121672481	-24.4864502	4.990136996e-002
8797	-130.0724487	3.847915173	-20.50928879	-3.795290599e-003
8798	-105.8464432	2.14206171	-12.57022285	2.715594601e-003
8799	-113.132782	2.693457842	-22.24336815	-3.920691961e-004
8800	-123.3392105	5.149615765	-81.78381348	-4.178028554e-003
8801	-110.6930542	4.438222885	-84.58840179	-3.8112849e-003
8802	-111.469368	5.214196205	-98.49898529	-4.041552078e-003
8803	-117.3059845	4.527897835	-77.21212006	-3.952865489e-003
8804	-94.43426514	3.887567997	-92.52352905	-3.064899938e-003
8805	-98.74204254	4.092336655	-91.9023056	-3.363582538e-003
8806	-101.4083023	3.856109619	-84.16975403	-3.12730833e-003
8807	-86.79216003	3.097434044	-84.71486664	-1.317632501e-003
8808	-93.80132294	3.372224569	-82.90823364	-2.123700688e-003
8809	-94.19434357	3.053673744	-75.38938904	-1.298722578e-003
8810	-92.39639282	1.942938566	-46.11486816	4.164210055e-003
8811	-5.800532341	1.27037549	-90.95657349	1.090818178e-002
8812	-15.3141346	1.343420625	-91.25897217	1.055290643e-002
8813	-30.21873665	3.134815931	-118.0140533	-2.19433126e-003
8814	-25.08776665	1.655858159	-95.01701355	7.189342286e-003
8815	-83.2746582	4.450398445	-111.8755875	-3.661321243e-003
8816	-30.73216629	0.8060981035	-75.73152924	1.95016209e-002
8817	-51.72441864	2.121185541	-92.80574799	3.577506403e-003
8818	-78.49551392	3.787783146	-104.7244034	-2.868400654e-003
8819	-80.43074799	3.258163452	-93.82772827	-1.719068969e-003
8820	-67.86643982	3.25355792	-103.2024918	-1.684750314e-003
8821	-63.35920715	2.644832373	-95.44108582	5.420061061e-004
8822	-70.46485138	2.653566599	-90.49145508	4.770589294e-004
8823	-76.47670746	1.823680997	-66.31034088	5.557031836e-003
8824	-53.50122452	0.3333746791	-46.48373032	2.997664921e-002
8825	-33.96152878	0.4599608183	-65.67603302	2.691520192e-002
8826	-24.40375328	-0.1392701417	-52.64255524	4.577122256e-002
8827	-29.36440277	0.1449047327	-59.16397476	3.569611534e-002
8828	34.90349197	-0.7334905267	8.13276577	7.901373506e-002
8829	-27.73626328	5.111889362	144.9125366	-4.775195848e-003
8830	-42.45956802	12.642066	215.3018341	-8.016825886e-004
8831	-38.52663422	14.67013073	231.9063263	-5.631418389e-005
8832	-44.25893021	13.641572	222.9383545	-3.860294528e-004
8833	-23.24643135	14.66646194	233.9050903	-6.524457422e-005
8834	-21.99063683	13.63489246	226.1711121	-3.973128332e-004
8835	-8.087509155	14.67101192	234.952179	-6.657588528e-005
8836	-7.241145611	13.63717651	227.1398926	-3.984899377e-004
8837	-19.62708855	11.6670742	210.6079559	-1.280837809e-003
8838	-32.62395477	7.329176903	168.7450256	-3.881426761e-003
8839	-22.00528717	8.145754814	178.6521454	-3.380038543e-003
8840	-23.13574028	8.976368904	186.4842224	-2.853095764e-003
8841	-18.66857719	10.73787212	202.8204193	-1.787395566e-003
8842	-5.809839725	11.66757774	211.4449005	-1.281642821e-003
8843	-5.241858006	10.73624039	203.596283	-1.785824075e-003
8844	-4.792676449	9.839706421	195.739975	-2.309877658e-003
8845	-10.62198544	8.979618073	187.6437836	-2.844911534e-003
8846	-25.6920433	4.441043854	136.959671	-4.645806272e-003
8847	-10.00867271	8.14522171	179.7186127	-3.372192616e-003
8848	-9.453606606	7.352701664	171.8495789	-3.86519148e-003
8849	-8.745429993	6.5849967	163.8744049	-4.304510541e-003
8850	-7.923046112	5.858623981	155.9584198	-4.63719992e-003
8851	-15.39896297	3.99162364	132.687439	-4.395037424e-003
8852	-23.60334206	-0.489357084	39.78466034	6.375523657e-002
8853	-18.79586792	-0.3914447129	-46.1495018	5.706904829e-002
8854	42.537323	-0.5467093587	-11.38103104	6.555196643e-002
8855	19.67649269	-0.6433700323	-34.82886124	7.119385898e-002
8856	21.23306847	-0.8840320706	-17.49271011	8.857007325e-002
8857	16.74946022	-0.7883036137	-28.49147987	8.099045604e-002
8858	-14.02898884	-0.5986433029	-39.49863052	6.872463226e-002
8859	-30.71481705	-0.4524129331	36.41434097	6.167143956e-002
8860	-12.401371	-0.7702797055	-31.6492939	8.034300804e-002
8861	-23.92814636	-0.530062139	-37.74565125	6.500521302e-002
8862	-20.54029083	-0.7055385113	-30.99108315	7.609501481e-002
8863	-36.01219177	-0.7170384526	6.721044064	7.915075868e-002
8864	-35.64984894	-0.6703673005	15.31969738	7.514936477e-002
8865	-33.40901566	-0.6325165629	22.84921265	7.210700959e-002
8866	-5.999145508	-0.8866134882	26.67961884	9.030006081e-002
8867	-7.439304352	-1.079906464	-3.882350683	0.1000226289
8868	5.933393002	-0.7100865841	36.48571396	7.778054476e-002
8869	4.961931705	-0.280757606	53.35102844	5.273109674e-002
8870	1.172619104	1.92721343	102.9912186	3.005268285e-003
8871	3.018940687	3.93652463	132.818985	-4.213418346e-003
8872	2.705967665	5.158923149	148.0758209	-4.745140206e-003
8873	3.049190283	4.53839922	140.5343781	-4.650706891e-003
8874	1.897121549	6.578618526	164.0285034	-4.272239748e-003
8875	1.714769363	8.140418053	179.9421539	-3.35463346e-003
8876	1.726689816	7.348853111	172.061554	-3.840085585e-003
8877	2.281877518	5.84641695	156.0058289	-4.595444072e-003
8878	7.893059731	9.841745377	195.6577454	-2.29580747e-003
8879	7.852221489	11.67066669	211.4045105	-1.274378505e-003
8880	7.950068951	10.73651028	203.510849	-1.777136116e-003
8881	7.396211624	13.63876629	227.1471558	-3.969476966e-004
8882	7.021820545	14.67534924	235.0187836	-6.517305155e-005
8883	3.560042858	3.448585272	126.2037582	-3.475350328e-003
8884	-88.17614746	16.87755203	-235.0010529	2.089084155e-004
8885	-110.2253876	16.87755203	-225.5014343	2.023926936e-004
8886	61.37884903	16.87755203	-243.3786469	2.130644716e-004
8887	-88.13248444	16.87755203	235.0174408	2.085168671e-004
8888	-137.9815063	16.87755203	209.6703033	1.998225052e-004
8889	53.58182144	16.87755203	-245.2132111	2.124227321e-004
8890	204.010498	16.87755203	146.2198639	2.027804148e-004
8891	-226.3892212	16.87755203	108.3902664	2.016266517e-004
8892	147.8712616	16.87755203	202.8167114	2.029386087e-004
8893	141.3275909	16.87755203	207.4296112	2.013076155e-004
8894	199.2429199	16.87755203	152.6524963	2.045902511e-004
8895	194.2730713	16.87755203	158.9292297	2.069463371e-004
8896	199.2145386	16.87755203	-152.6895599	2.036612859e-004
8897	13.97163963	16.87755203	-250.6099091	2.05452583e-004
8898	-186.4659882	16.87755203	-168.0207214	2.09265083e-004
8899	160.5010071	16.87755203	192.9765778	2.069144684e-004
8900	154.265686	16.87755203	197.9965363	2.052964846e-004
8901	106.5499878	16.87755203	-227.2611542	2.026458824e-004
8902	212.9168701	16.87755203	132.9170227	2.000524692e-004
8903	208.5703735	16.87755203	139.6385651	2.00820723e-004
8904	194.2435303	16.87755203	-158.9653473	2.057730453e-004
8905	-186.4348145	16.87755203	168.0553131	2.077524114e-004
8906	-219.0193024	16.87755203	122.6012802	1.986339048e-004
8907	-222.8170013	16.87755203	115.555687	1.997601503e-004
8908	203.9833069	16.87755203	-146.257782	2.016829385e-004
8909	208.5444031	16.87755203	-139.6773529	1.998094813e-004
8910	166.539566	16.87755203	-187.7900543	2.076586243e-004
8911	172.441925	16.87755203	-182.3850708	2.084890293e-004
8912	241.8373566	16.87755203	67.19542694	2.134636015e-004
8913	224.6415405	16.87755203	111.967453	2.019864769e-004
8914	-169.563324	16.87755203	-185.0643463	2.093744988e-004
8915	-163.5765686	16.87755203	-190.3765717	2.081001003e-004
8916	-157.4224548	16.87755203	-195.4960327	2.066000452e-004
8917	-151.106308	16.87755203	-200.4180908	2.046604641e-004
8918	-144.6373749	16.87755203	-205.1354675	2.024568821e-004
8919	-117.3600311	16.87755203	-221.871933	2.008660667e-004
8920	-124.375824	16.87755203	-218.0164795	2.000787936e-004
8921	-138.0204468	16.87755203	-209.6446686	2.011749748e-004
8922	-131.2666779	16.87755203	-213.9382782	2.003591944e-004
8923	113.7455673	16.87755203	-223.74646	2.008471201e-004
8924	120.8208084	16.87755203	-220.0065002	1.997086365e-004
8925	21.95688438	16.87755203	-250.03685	2.068103786e-004
8926	189.0748444	16.87755203	-165.079483	2.072729403e-004
8927	-181.0138702	16.87755203	-173.8807373	2.100527345e-004
8928	-175.3789368	16.87755203	-179.5626831	2.101136633e-004
8929	-80.6343689	16.87755203	-237.694397	2.107221371e-004
8930	-80.59022522	16.87755203	237.7093658	2.105811582e-004
8931	-240.7417603	16.87755203	-71.02066803	2.129450731e-004
8932	-240.7285614	16.87755203	71.06538391	2.113863011e-004
8933	69.11122894	16.87755203	-241.2968445	2.126035542e-004
8934	45.73286057	16.87755203	-246.7975616	2.11331906e-004
8935	-102.9755173	16.87755203	-228.9029846	2.046759328e-004
8936	-95.62725067	16.87755203	-232.0688629	2.070985065e-004
8937	-238.3555756	16.87755203	-78.65843201	2.114792878e-004
8938	-235.7254028	16.87755203	-86.22103119	2.095383825e-004
8939	-232.8546906	16.87755203	-93.69750214	2.073115174e-004
8940	-238.3409576	16.87755203	78.70270538	2.099134872e-004
8941	-235.7093658	16.87755203	86.2648468	2.080055856e-004
8942	-229.7311859	16.87755203	101.1143494	2.036375226e-004
8943	-232.8372803	16.87755203	93.7407608	2.057502134e-004
8944	29.91688538	16.87755203	-249.2097778	2.082459105e-004
8945	37.84307098	16.87755203	-248.1298676	2.100004203e-004
8946	-248.9590607	16.87755203	31.93610764	2.084737789e-004
8947	-73.01638031	16.87755203	-240.1439972	2.120278223e-004
8948	-65.32188416	16.87755203	-242.3501282	2.126042091e-004
8949	-57.55603027	16.87755203	-244.3109436	2.127362241e-004
8950	-242.8726044	16.87755203	63.35163879	2.122159203e-004
8951	-244.7703247	16.87755203	55.5699501	2.126702311e-004
8952	243.8580017	16.87755203	59.44584656	2.140408178e-004
8953	245.6305542	16.87755203	51.63489151	2.13294159e-004
8954	247.1523743	16.87755203	43.77484894	2.120449644e-004
8955	248.4218903	16.87755203	35.87607193	2.103899606e-004
8956	249.4390411	16.87755203	27.94095802	2.085765154e-004
8957	250.2030487	16.87755203	19.97402763	2.06698096e-004
8958	250.7128143	16.87755203	11.98404789	2.057133242e-004
8959	250.9674988	16.87755203	3.98073864	2.049919858e-004
8960	250.9667511	16.87755203	-4.027367115	2.049508767e-004
8961	250.7105865	16.87755203	-12.03062439	2.053604112e-004
8962	250.1993408	16.87755203	-20.02050018	2.069780603e-004
8963	249.4338379	16.87755203	-27.98726654	2.086529857e-004
8964	248.4152374	16.87755203	-35.92217255	2.103175502e-004
8965	247.1442413	16.87755203	-43.82073975	2.118018601e-004
8966	245.6209564	16.87755203	-51.68053055	2.131482179e-004
8967	243.8469391	16.87755203	-59.49116516	2.133759845e-004
8968	241.8248596	16.87755203	-67.24034882	2.12747691e-004
8969	239.5582428	16.87755203	-74.915802	2.115923999e-004
8970	-49.68631744	16.87755203	246.0321198	2.124794119e-004
8971	-57.51064682	16.87755203	244.3216248	2.133763192e-004
8972	-65.27687836	16.87755203	242.3622437	2.132720692e-004
8973	-72.97181702	16.87755203	240.157547	2.123768354e-004
8974	-110.1835098	16.87755203	225.5218964	2.018443774e-004
8975	-117.3188629	16.87755203	221.8937073	2.001926914e-004
8976	-180.9815674	16.87755203	173.9143677	2.085320593e-004
8977	-169.5289764	16.87755203	185.0957947	2.07998979e-004
8978	-175.3455963	16.87755203	179.5952454	2.085518936e-004
8979	-157.3861847	16.87755203	195.525238	2.052841737e-004
8980	-163.5412292	16.87755203	190.4069366	2.069924521e-004
8981	-144.5992889	16.87755203	205.1623077	2.013960038e-004
8982	-151.0690918	16.87755203	200.4461517	2.032633638e-004
8983	-124.3353348	16.87755203	218.039566	1.993913756e-004
8984	-131.2269745	16.87755203	213.9626465	1.992003672e-004
8985	-95.58416748	16.87755203	232.0866089	2.062452841e-004
8986	-102.9330292	16.87755203	228.9220886	2.038617386e-004
8987	178.1690369	16.87755203	-176.7945862	2.087074972e-004
8988	183.7163086	16.87755203	-171.0229492	2.083505824e-004
8989	160.4651489	16.87755203	-193.0063782	2.062389249e-004
8990	237.0479584	16.87755203	-82.51542664	2.098894765e-004
8991	234.294632	16.87755203	-90.03639984	2.077766258e-004
8992	231.3042755	16.87755203	-97.4621048	2.053134522e-004
8993	228.0797577	16.87755203	-104.7862244	2.028767194e-004
8994	224.6207275	16.87755203	-112.0091858	2.00713388e-004
8995	220.9356079	16.87755203	-119.1133423	1.992950274e-004
8996	212.8921967	16.87755203	-132.956543	1.989300217e-004
8997	217.0237885	16.87755203	-126.0999985	1.987148717e-004
8998	127.7777252	16.87755203	-216.0402374	1.989796729e-004
8999	134.6004181	16.87755203	-211.8566895	1.994299819e-004
9000	141.2890625	16.87755203	-207.4558563	2.004903217e-004
9001	147.8335876	16.87755203	-202.8441772	2.019978128e-004
9002	154.2288818	16.87755203	-198.0252075	2.040737163e-004
9003	-242.8843689	16.87755203	-63.30648804	2.136945113e-004
9004	-219.0420837	16.87755203	-122.560585	2.003930567e-004
9005	-215.020752	16.87755203	-129.4859314	2.003229165e-004
9006	-249.8505402	16.87755203	23.98416138	2.069593902e-004
9007	-214.9966888	16.87755203	129.5258636	1.984750561e-004
9008	-210.7587585	16.87755203	136.3131561	1.986273273e-004
9009	-191.6994019	16.87755203	162.024292	2.065092704e-004
9010	-196.7682953	16.87755203	155.8292999	2.042046835e-004
9011	-2.037305355	16.87755203	-250.990799	2.046501468e-004
9012	5.97055912	16.87755203	-250.9280396	2.043897402e-004
9013	-49.73200226	16.87755203	-246.0228882	2.122080768e-004
9014	-41.86169815	16.87755203	-247.4835968	2.109995839e-004
9015	-10.04284191	16.87755203	-250.7980652	2.050092007e-004
9016	-18.03700447	16.87755203	-250.3501434	2.059513499e-004
9017	-33.954319	16.87755203	-248.6918488	2.092765353e-004
9018	-26.01053619	16.87755203	-249.6477203	2.07560588e-004
9019	99.24915314	16.87755203	-230.5431366	2.047977905e-004
